,date,ind,rain,ind.1,temp,ind.2,wetb,dewpt,vappr,rhum,msl
83098,2017-02-04 11:00:00,0,0,0,6.3,0,3.7,-0.8,5.8,60,993.0
83099,2017-02-04 12:00:00,0,0,0,6.0,0,4.0,0.9,6.5,69,993.1
83100,2017-02-04 13:00:00,0,0,0,6.1,0,4.4,1.9,7.0,74,993.0
83101,2017-02-04 14:00:00,0,0,0,7.1,0,4.9,1.8,7.0,69,992.5
83102,2017-02-04 15:00:00,0,0,0,6.4,0,4.6,1.8,7.0,72,992.4
83103,2017-02-04 16:00:00,0,0,0,6.4,0,4.5,1.8,6.9,72,992.5
83104,2017-02-04 17:00:00,0,0,0,6.0,0,4.2,1.4,6.7,71,992.4
83105,2017-02-04 18:00:00,0,0,0,4.7,0,3.3,1.3,6.7,78,992.9
83106,2017-02-04 19:00:00,0,0,0,3.7,0,2.8,1.4,6.7,84,993.4
83107,2017-02-04 20:00:00,0,0,0,2.6,0,2.0,1.1,6.6,89,993.4
83108,2017-02-04 21:00:00,0,0,0,1.2,0,0.9,0.3,6.3,94,993.7
83109,2017-02-04 22:00:00,0,0,0,1.1,0,0.9,0.7,6.4,97,994.3
83110,2017-02-04 23:00:00,0,0,0,-0.1,0,-0.3,-0.7,5.8,95,994.5
83111,2017-02-05 00:00:00,0,0,0,-0.6,0,-0.8,-1.0,5.7,97,994.8
83112,2017-02-05 01:00:00,0,0,0,-1.3,0,-1.5,-1.8,5.4,96,995.4
83113,2017-02-05 02:00:00,0,0,0,-1.2,0,-1.4,-1.6,5.4,97,996.1
83114,2017-02-05 03:00:00,0,0,0,-1.0,0,-1.1,-1.3,5.6,98,996.7
83115,2017-02-05 04:00:00,0,0,0,-2.0,0,-2.1,-2.4,5.1,97,997.4
83116,2017-02-05 05:00:00,0,0,0,-2.1,0,-2.2,-2.6,5.1,96,998.0
83117,2017-02-05 06:00:00,0,0,0,-2.1,0,-2.3,-2.5,5.1,97,998.8
83118,2017-02-05 07:00:00,0,0,0,-1.8,0,-1.9,-2.3,5.2,95,999.8
83119,2017-02-05 08:00:00,0,0,0,-2.4,0,-2.5,-2.8,5.0,96,1001.1
83120,2017-02-05 09:00:00,0,0,0,-2.8,0,-3.0,-3.3,4.8,95,1002.2
83121,2017-02-05 10:00:00,0,0,0,0.8,0,0.6,0.4,6.3,97,1003.2
83122,2017-02-05 11:00:00,0,0,0,4.4,0,3.0,0.8,6.5,77,1004.1
83123,2017-02-05 12:00:00,0,0,0,6.5,0,4.5,1.6,6.9,71,1004.9
83124,2017-02-05 13:00:00,0,0,0,6.9,0,4.9,1.9,7.0,70,1005.9
83125,2017-02-05 14:00:00,0,0,0,6.6,0,4.7,1.8,7.0,71,1006.6
83126,2017-02-05 15:00:00,0,0,0,6.7,0,4.9,2.2,7.2,72,1007.1
83127,2017-02-05 16:00:00,0,0,0,7.1,0,5.1,2.1,7.1,70,1008.2
83128,2017-02-05 17:00:00,0,0,0,5.5,0,3.9,1.4,6.8,74,1009.3
83129,2017-02-05 18:00:00,0,0,0,4.7,0,3.4,1.4,6.7,78,1010.6
83130,2017-02-05 19:00:00,0,0,0,4.1,0,3.0,1.3,6.7,81,1011.7
83131,2017-02-05 20:00:00,0,0,0,2.9,0,2.1,0.9,6.5,87,1012.2
83132,2017-02-05 21:00:00,0,0,0,2.5,0,1.8,0.5,6.3,86,1013.9
83133,2017-02-05 22:00:00,0,0,0,1.7,0,1.1,0.1,6.1,88,1014.6
83134,2017-02-05 23:00:00,0,0,0,0.9,0,0.4,-0.5,5.9,90,1014.5
83135,2017-02-06 00:00:00,0,0,0,-0.4,0,-0.8,-1.4,5.5,93,1014.9
83136,2017-02-06 01:00:00,0,0,0,-0.6,0,-0.8,-1.1,5.7,96,1015.0
83137,2017-02-06 02:00:00,0,0,0,-0.8,0,-1.0,-1.5,5.5,94,1014.8
83138,2017-02-06 03:00:00,0,0,0,0.1,0,-0.2,-0.6,5.8,94,1014.4
83139,2017-02-06 04:00:00,0,0,0,0.3,0,0.0,-0.6,5.8,93,1014.0
83140,2017-02-06 05:00:00,0,0,0,1.2,0,0.3,-1.2,5.6,83,1013.7
83141,2017-02-06 06:00:00,0,0,0,4.8,0,2.9,-0.2,6.0,69,1012.7
83142,2017-02-06 07:00:00,0,0,0,5.9,0,4.1,1.4,6.7,72,1011.9
83143,2017-02-06 08:00:00,0,0,0,6.6,0,4.7,2.0,7.1,72,1011.0
83144,2017-02-06 09:00:00,0,0.2,0,6.4,0,5.2,3.5,7.8,81,1010.3
83145,2017-02-06 10:00:00,0,0.2,0,5.9,0,5.0,3.7,7.9,85,1009.4
83146,2017-02-06 11:00:00,0,0,0,6.1,0,4.8,3.1,7.6,81,1008.2
83147,2017-02-06 12:00:00,0,0,0,6.0,0,4.8,3.1,7.6,81,1007.1
83148,2017-02-06 13:00:00,0,0.1,0,6.4,0,5.1,3.3,7.7,80,1005.2
83149,2017-02-06 14:00:00,0,0,0,6.6,0,5.6,4.1,8.2,84,1004.0
83150,2017-02-06 15:00:00,0,0,0,7.6,0,6.1,4.2,8.3,79,1002.4
83151,2017-02-06 16:00:00,0,0,0,8.3,0,6.7,4.7,8.6,78,1002.4
83152,2017-02-06 17:00:00,0,0,0,8.4,0,7.2,5.8,9.2,83,1002.1
83153,2017-02-06 18:00:00,0,0,0,8.5,0,7.5,6.4,9.6,86,1002.0
83154,2017-02-06 19:00:00,0,0.5,0,8.6,0,8.1,7.5,10.4,93,1002.8
83155,2017-02-06 20:00:00,0,0.1,0,8.0,0,7.7,7.3,10.3,95,1003.3
83156,2017-02-06 21:00:00,0,0,0,7.5,0,7.2,6.9,10.0,96,1003.5
83157,2017-02-06 22:00:00,0,0.5,0,7.3,0,7.2,7.0,10.0,97,1004.1
83158,2017-02-06 23:00:00,0,1.1,0,7.4,0,7.1,6.7,9.8,95,1004.7
83159,2017-02-07 00:00:00,0,0,0,5.5,0,5.3,4.9,8.7,95,1004.9
83160,2017-02-07 01:00:00,0,0,0,4.4,0,4.2,3.9,8.1,96,1005.3
83161,2017-02-07 02:00:00,0,0.1,0,5.6,0,4.9,4.0,8.2,90,1006.4
83162,2017-02-07 03:00:00,0,0.8,0,5.1,0,4.8,4.4,8.4,95,1006.7
83163,2017-02-07 04:00:00,0,0.1,0,3.5,0,3.2,2.9,7.5,96,1006.9
83164,2017-02-07 05:00:00,0,0,0,2.9,0,2.8,2.6,7.3,97,1007.5
83165,2017-02-07 06:00:00,0,0,0,3.6,0,3.5,3.3,7.7,98,1008.2
83166,2017-02-07 07:00:00,0,0,0,2.7,0,2.5,2.2,7.2,96,1008.8
83167,2017-02-07 08:00:00,0,0,0,2.7,0,2.5,2.3,7.2,97,1009.7
83168,2017-02-07 09:00:00,0,0,0,3.9,0,3.5,2.8,7.4,92,1010.7
83169,2017-02-07 10:00:00,0,0,0,4.4,0,3.8,2.9,7.5,90,1011.6
83170,2017-02-07 11:00:00,0,0,0,5.7,0,4.7,3.3,7.8,84,1012.6
83171,2017-02-07 12:00:00,0,0,0,5.7,0,4.9,3.8,8.0,87,1013.6
83172,2017-02-07 13:00:00,0,0,0,6.7,0,5.4,3.7,8.0,81,1014.2
83173,2017-02-07 14:00:00,0,0,0,7.5,0,5.8,3.4,7.8,75,1015.1
83174,2017-02-07 15:00:00,0,0,0,8.0,0,6.2,3.8,8.0,74,1016.2
83175,2017-02-07 16:00:00,0,0,0,6.9,0,5.2,2.9,7.5,75,1017.7
83176,2017-02-07 17:00:00,0,0,0,6.2,0,4.9,3.0,7.6,79,1018.9
83177,2017-02-07 18:00:00,0,0,0,5.6,0,4.2,2.2,7.1,78,1020.7
83178,2017-02-07 19:00:00,0,0,0,4.4,0,3.4,1.9,7.0,83,1021.7
83179,2017-02-07 20:00:00,0,0,0,2.6,0,2.1,1.3,6.7,91,1022.4
83180,2017-02-07 21:00:00,0,0,0,2.2,0,1.9,1.3,6.7,93,1022.9
83181,2017-02-07 22:00:00,0,0,0,2.3,0,2.0,1.4,6.8,94,1023.5
83182,2017-02-07 23:00:00,0,0,0,1.8,0,1.5,0.9,6.5,94,1024.0
83183,2017-02-08 00:00:00,0,0,0,2.1,0,1.7,1.1,6.6,93,1025.2
83184,2017-02-08 01:00:00,0,0,0,1.7,0,1.4,0.7,6.4,93,1025.6
83185,2017-02-08 02:00:00,0,0,0,1.0,0,0.7,0.1,6.1,93,1025.8
83186,2017-02-08 03:00:00,0,0,0,0.8,0,0.5,0.0,6.1,94,1026.0
83187,2017-02-08 04:00:00,0,0,0,1.0,0,0.7,0.1,6.2,93,1026.3
83188,2017-02-08 05:00:00,0,0,0,0.8,0,0.5,-0.1,6.1,93,1026.8
83189,2017-02-08 06:00:00,0,0,0,-0.4,0,-0.6,-1.0,5.7,95,1026.7
83190,2017-02-08 07:00:00,0,0,0,-0.7,0,-0.9,-1.3,5.6,96,1027.1
83191,2017-02-08 08:00:00,0,0,0,-1.0,0,-1.1,-1.3,5.5,97,1027.5
83192,2017-02-08 09:00:00,0,0,0,0.3,0,0.1,-0.2,6.0,96,1027.7
83193,2017-02-08 10:00:00,0,0,0,1.0,0,0.8,0.5,6.3,96,1027.5
83194,2017-02-08 11:00:00,0,0,0,3.9,0,3.0,1.5,6.8,84,1027.5
83195,2017-02-08 12:00:00,0,0,0,7.7,0,5.4,2.1,7.1,67,1027.3
83196,2017-02-08 13:00:00,0,0,0,9.1,0,5.8,0.9,6.5,56,1026.8
83197,2017-02-08 14:00:00,0,0,0,8.8,0,6.3,2.9,7.5,66,1026.7
83198,2017-02-08 15:00:00,0,0,0,8.1,0,5.7,2.2,7.2,66,1026.7
83199,2017-02-08 16:00:00,0,0,0,7.7,0,5.1,1.5,6.8,64,1026.8
83200,2017-02-08 17:00:00,0,0,0,6.3,0,4.3,1.3,6.7,70,1026.8
83201,2017-02-08 18:00:00,0,0,0,4.2,0,2.8,0.6,6.4,77,1027.1
83202,2017-02-08 19:00:00,0,0,0,3.6,0,2.7,1.3,6.7,84,1027.1
83203,2017-02-08 20:00:00,0,0,0,3.6,0,2.2,0.0,6.1,77,1027.2
83204,2017-02-08 21:00:00,0,0,0,3.3,0,2.3,0.5,6.3,81,1027.3
83205,2017-02-08 22:00:00,0,0,0,4.0,0,2.9,1.1,6.6,81,1027.3
83206,2017-02-08 23:00:00,0,0,0,4.6,0,3.7,2.3,7.2,84,1027.0
83207,2017-02-09 00:00:00,0,0,0,5.5,0,4.6,3.3,7.7,85,1026.7
83208,2017-02-09 01:00:00,0,0,0,5.7,0,4.8,3.5,7.8,85,1026.7
83209,2017-02-09 02:00:00,0,0,0,5.6,0,4.6,3.2,7.7,84,1026.6
83210,2017-02-09 03:00:00,0,0,0,5.6,0,4.6,3.3,7.7,85,1026.5
83211,2017-02-09 04:00:00,0,0,0,5.7,0,4.7,3.2,7.7,83,1026.1
83212,2017-02-09 05:00:00,0,0,0,5.6,0,4.5,2.9,7.5,82,1025.9
83213,2017-02-09 06:00:00,0,0,0,5.0,0,3.8,1.9,7.0,80,1025.7
83214,2017-02-09 07:00:00,0,0,0,5.2,0,3.8,1.7,6.9,78,1025.8
83215,2017-02-09 08:00:00,0,0,0,5.0,0,3.6,1.5,6.8,78,1025.8
83216,2017-02-09 09:00:00,0,0,0,4.9,0,3.4,0.9,6.5,75,1025.9
83217,2017-02-09 10:00:00,0,0,0,5.2,0,3.6,1.1,6.6,74,1025.8
83218,2017-02-09 11:00:00,0,0,0,5.1,0,3.3,0.5,6.3,72,1026.0
83219,2017-02-09 12:00:00,0,0,0,5.4,0,3.5,0.4,6.3,70,1026.1
83220,2017-02-09 13:00:00,0,0,0,5.1,0,3.0,-0.6,5.8,66,1026.0
83221,2017-02-09 14:00:00,0,0,0,4.7,0,2.5,-1.2,5.6,65,1025.6
83222,2017-02-09 15:00:00,0,0,0,4.4,0,2.3,-1.2,5.6,67,1025.0
83223,2017-02-09 16:00:00,0,0,0,4.0,0,1.9,-1.9,5.3,65,1024.7
83224,2017-02-09 17:00:00,0,0,0,3.6,0,1.4,-2.7,5.0,63,1024.7
83225,2017-02-09 18:00:00,0,0,0,3.4,0,1.3,-2.8,5.0,63,1025.0
83226,2017-02-09 19:00:00,0,0,0,3.3,0,1.1,-3.1,4.9,62,1025.4
83227,2017-02-09 20:00:00,0,0,0,3.2,0,1.1,-2.9,4.9,64,1025.3
83228,2017-02-09 21:00:00,0,0,0,3.4,0,1.1,-3.4,4.8,60,1025.4
83229,2017-02-09 22:00:00,0,0,0,3.4,0,1.1,-3.3,4.8,61,1025.5
83230,2017-02-09 23:00:00,0,0,0,3.3,0,1.0,-3.5,4.7,61,1025.7
83231,2017-02-10 00:00:00,0,0,0,3.4,0,1.2,-2.7,5.0,64,1025.8
83232,2017-02-10 01:00:00,0,0,0,3.2,0,0.7,-4.4,4.4,57,1025.8
83233,2017-02-10 02:00:00,0,0,0,3.1,0,1.1,-2.9,4.9,64,1025.7
83234,2017-02-10 03:00:00,0,0,0,3.3,0,1.0,-3.5,4.7,61,1025.4
83235,2017-02-10 04:00:00,0,0,0,3.1,0,0.7,-4.2,4.5,58,1025.3
83236,2017-02-10 05:00:00,0,0,0,3.1,0,0.7,-4.1,4.5,59,1025.6
83237,2017-02-10 06:00:00,0,0,0,3.1,0,0.7,-4.1,4.5,59,1025.8
83238,2017-02-10 07:00:00,0,0,0,3.2,0,0.6,-4.8,4.3,56,1026.3
83239,2017-02-10 08:00:00,0,0,0,3.2,0,0.7,-4.5,4.4,57,1026.6
83240,2017-02-10 09:00:00,0,0,0,3.2,0,0.8,-3.9,4.6,59,1027.1
83241,2017-02-10 10:00:00,0,0,0,3.4,0,1.1,-3.4,4.7,60,1027.4
83242,2017-02-10 11:00:00,0,0,0,3.6,0,1.3,-3.0,4.9,61,1027.9
83243,2017-02-10 12:00:00,0,0,0,3.4,0,1.4,-2.2,5.2,66,1027.9
83244,2017-02-10 13:00:00,0,0,0,3.9,0,1.4,-3.2,4.8,59,1027.9
83245,2017-02-10 14:00:00,0,0,0,4.1,0,1.5,-3.4,4.8,58,1028.0
83246,2017-02-10 15:00:00,0,0,0,4.0,0,1.8,-2.2,5.2,64,1027.8
83247,2017-02-10 16:00:00,0,0,0,4.2,0,1.3,-4.5,4.4,52,1027.8
83248,2017-02-10 17:00:00,0,0,0,4.2,0,1.6,-3.4,4.7,57,1028.2
83249,2017-02-10 18:00:00,0,0,0,3.9,0,1.3,-3.9,4.6,56,1028.8
83250,2017-02-10 19:00:00,0,0,0,3.9,0,1.0,-5.1,4.2,51,1029.5
83251,2017-02-10 20:00:00,0,0,0,3.0,0,0.8,-3.6,4.7,61,1030.0
83252,2017-02-10 21:00:00,0,0,0,3.5,0,1.2,-2.9,4.9,62,1030.3
83253,2017-02-10 22:00:00,0,0,0,3.5,0,1.3,-2.9,5.0,63,1030.7
83254,2017-02-10 23:00:00,0,0,0,3.9,0,0.9,-5.4,4.1,50,1030.8
83255,2017-02-11 00:00:00,0,0,0,4.1,0,1.1,-4.9,4.2,51,1030.8
83256,2017-02-11 01:00:00,0,0,0,4.1,0,1.4,-3.7,4.6,56,1031.2
83257,2017-02-11 02:00:00,0,0,0,3.5,0,1.6,-2.0,5.3,66,1031.6
83258,2017-02-11 03:00:00,0,0,0,2.8,0,1.3,-1.4,5.5,73,1031.8
83259,2017-02-11 04:00:00,0,0,0,2.2,0,0.9,-1.4,5.5,76,1031.7
83260,2017-02-11 05:00:00,0,0,0,1.0,0,-0.1,-2.3,5.2,78,1031.8
83261,2017-02-11 06:00:00,0,0,0,-0.1,0,-0.9,-2.6,5.0,83,1031.4
83262,2017-02-11 07:00:00,0,0,0,-0.1,0,-0.9,-2.5,5.1,83,1031.7
83263,2017-02-11 08:00:00,0,0,0,-0.1,0,-1.0,-2.8,5.0,82,1032.3
83264,2017-02-11 09:00:00,0,0,0,1.0,0,-0.2,-2.4,5.1,78,1031.7
83265,2017-02-11 10:00:00,0,0,0,2.2,0,0.8,-1.9,5.3,74,1031.6
83266,2017-02-11 11:00:00,0,0,0,2.9,0,1.4,-1.3,5.5,73,1031.4
83267,2017-02-11 12:00:00,0,0,0,2.5,0,1.6,0.0,6.1,84,1031.2
83268,2017-02-11 13:00:00,0,0.3,0,3.2,0,2.3,0.8,6.5,84,1030.6
83269,2017-02-11 14:00:00,0,0.3,0,3.4,0,2.7,1.7,6.9,88,1030.2
83270,2017-02-11 15:00:00,0,0.7,0,4.1,0,3.5,2.8,7.5,91,1029.8
83271,2017-02-11 16:00:00,0,1,0,4.2,0,3.6,2.8,7.5,91,1029.5
83272,2017-02-11 17:00:00,0,0.8,0,4.5,0,3.8,2.7,7.4,88,1029.2
83273,2017-02-11 18:00:00,0,0.6,0,4.7,0,3.7,2.1,7.1,83,1029.3
83274,2017-02-11 19:00:00,0,0.3,0,4.6,0,3.6,2.3,7.2,85,1029.4
83275,2017-02-11 20:00:00,0,0.6,0,4.5,0,3.8,2.7,7.4,87,1029.6
83276,2017-02-11 21:00:00,0,1.4,0,4.2,0,3.6,2.7,7.4,90,1029.5
83277,2017-02-11 22:00:00,0,2.9,0,4.5,0,3.9,3.0,7.6,89,1029.4
83278,2017-02-11 23:00:00,0,0.3,0,5.0,0,4.1,2.8,7.5,85,1028.9
83279,2017-02-12 00:00:00,0,0,0,5.4,0,4.2,2.6,7.3,82,1029.0
83280,2017-02-12 01:00:00,0,0,0,5.5,0,4.3,2.5,7.3,81,1029.0
83281,2017-02-12 02:00:00,0,0,0,5.6,0,4.1,2.0,7.1,77,1029.0
83282,2017-02-12 03:00:00,0,0,0,5.2,0,4.0,2.1,7.1,80,1029.2
83283,2017-02-12 04:00:00,0,0.3,0,4.7,0,3.7,2.1,7.1,83,1029.0
83284,2017-02-12 05:00:00,0,1.7,0,4.2,0,3.6,2.6,7.4,89,1029.3
83285,2017-02-12 06:00:00,0,0.1,0,4.7,0,3.3,1.0,6.6,77,1029.0
83286,2017-02-12 07:00:00,0,0,0,4.9,0,2.4,-1.8,5.3,61,1029.2
83287,2017-02-12 08:00:00,0,0,0,4.6,0,2.4,-1.5,5.5,64,1029.6
83288,2017-02-12 09:00:00,0,0,0,4.6,0,2.4,-1.5,5.5,64,1029.3
83289,2017-02-12 10:00:00,0,0,0,4.9,0,2.1,-3.2,4.8,55,1028.7
83290,2017-02-12 11:00:00,0,0,0,4.7,0,2.1,-2.7,5.0,58,1028.5
83291,2017-02-12 12:00:00,0,0,0,4.7,0,2.1,-2.7,5.0,58,1027.9
83292,2017-02-12 13:00:00,0,0.1,0,4.0,0,2.3,-0.5,5.9,71,1027.3
83293,2017-02-12 14:00:00,0,0,0,4.3,0,2.5,-0.4,5.9,71,1026.4
83294,2017-02-12 15:00:00,0,0.1,0,4.5,0,2.8,0.0,6.1,72,1025.5
83295,2017-02-12 16:00:00,0,1,0,3.4,0,2.6,1.3,6.7,86,1024.7
83296,2017-02-12 17:00:00,0,1.7,0,3.4,0,2.8,2.0,7.1,91,1023.4
83297,2017-02-12 18:00:00,0,1.5,0,4.2,0,3.3,2.0,7.0,85,1023.0
83298,2017-02-12 19:00:00,0,0.3,0,4.5,0,3.2,1.2,6.7,79,1022.7
83299,2017-02-12 20:00:00,0,0,0,4.6,0,3.1,0.6,6.4,75,1022.6
83300,2017-02-12 21:00:00,0,0,0,4.7,0,3.0,0.2,6.2,72,1022.4
83301,2017-02-12 22:00:00,0,0,0,4.7,0,3.0,0.1,6.2,72,1022.2
83302,2017-02-12 23:00:00,0,0,0,4.7,0,3.0,0.3,6.3,73,1021.9
83303,2017-02-13 00:00:00,0,0,0,5.0,0,3.3,0.7,6.4,73,1022.1
83304,2017-02-13 01:00:00,0,0,0,5.2,0,3.9,1.8,7.0,78,1021.8
83305,2017-02-13 02:00:00,0,0,0,5.6,0,4.7,3.3,7.8,85,1021.8
83306,2017-02-13 03:00:00,0,0,0,5.8,0,4.9,3.7,8.0,86,1020.9
83307,2017-02-13 04:00:00,0,0,0,5.9,0,5.1,3.8,8.0,86,1020.9
83308,2017-02-13 05:00:00,0,0.6,0,5.9,0,5.2,4.4,8.4,90,1021.1
83309,2017-02-13 06:00:00,0,0,0,6.1,0,5.3,4.2,8.3,88,1020.2
83310,2017-02-13 07:00:00,0,0,0,6.3,0,5.4,4.2,8.2,86,1020.0
83311,2017-02-13 08:00:00,0,0,0,6.3,0,5.4,4.2,8.3,86,1020.0
83312,2017-02-13 09:00:00,0,0,0,6.7,0,5.7,4.3,8.3,84,1020.3
83313,2017-02-13 10:00:00,0,0,0,7.1,0,5.8,4.0,8.1,80,1020.5
83314,2017-02-13 11:00:00,0,0,0,7.8,0,6.2,4.1,8.2,77,1020.3
83315,2017-02-13 12:00:00,0,0,0,8.3,0,6.4,3.9,8.1,73,1020.2
83316,2017-02-13 13:00:00,0,0,0,8.2,0,6.3,3.7,8.0,73,1019.4
83317,2017-02-13 14:00:00,0,0,0,8.8,0,6.7,4.0,8.1,71,1018.6
83318,2017-02-13 15:00:00,0,0,0,8.8,0,6.7,4.0,8.2,72,1018.1
83319,2017-02-13 16:00:00,0,0,0,9.0,0,6.9,4.3,8.3,72,1018.0
83320,2017-02-13 17:00:00,0,0,0,8.3,0,6.6,4.4,8.4,76,1018.0
83321,2017-02-13 18:00:00,0,0,0,8.2,0,6.4,4.2,8.2,75,1017.9
83322,2017-02-13 19:00:00,0,0,0,8.4,0,6.5,4.1,8.2,74,1017.6
83323,2017-02-13 20:00:00,0,0,0,8.2,0,6.3,3.8,8.0,73,1017.5
83324,2017-02-13 21:00:00,0,0,0,7.7,0,5.8,3.4,7.8,74,1017.4
83325,2017-02-13 22:00:00,0,0,0,7.2,0,5.7,3.7,8.0,78,1017.3
83326,2017-02-13 23:00:00,0,0,0,7.1,0,5.6,3.5,7.9,78,1017.0
83327,2017-02-14 00:00:00,0,0,0,6.9,0,5.4,3.5,7.8,79,1017.3
83328,2017-02-14 01:00:00,0,0,0,6.5,0,5.3,3.7,7.9,81,1017.4
83329,2017-02-14 02:00:00,0,0,0,6.3,0,5.3,4.0,8.1,85,1017.0
83330,2017-02-14 03:00:00,0,0,0,6.1,0,5.1,3.6,7.9,84,1017.0
83331,2017-02-14 04:00:00,0,0,0,5.7,0,4.6,3.1,7.6,83,1017.0
83332,2017-02-14 05:00:00,0,0,0,6.3,0,5.0,3.2,7.7,80,1016.9
83333,2017-02-14 06:00:00,0,0,0,6.5,0,5.1,3.1,7.7,79,1016.7
83334,2017-02-14 07:00:00,0,0,0,6.8,0,5.2,2.9,7.5,76,1016.6
83335,2017-02-14 08:00:00,0,0,0,6.5,0,5.3,3.8,8.0,83,1017.0
83336,2017-02-14 09:00:00,0,0,0,6.6,0,5.5,4.1,8.2,83,1017.3
83337,2017-02-14 10:00:00,0,0,0,7.7,0,6.4,4.8,8.6,82,1017.4
83338,2017-02-14 11:00:00,0,0,0,6.9,0,6.0,4.9,8.7,87,1018.2
83339,2017-02-14 12:00:00,0,0,0,7.0,0,6.1,5.0,8.7,87,1018.5
83340,2017-02-14 13:00:00,0,0,0,7.4,0,6.5,5.5,9.0,87,1018.2
83341,2017-02-14 14:00:00,0,0,0,7.9,0,6.9,5.8,9.2,86,1018.6
83342,2017-02-14 15:00:00,0,0,0,8.3,0,7.4,6.4,9.6,87,1018.6
83343,2017-02-14 16:00:00,0,0,0,8.5,0,7.7,6.6,9.8,87,1019.4
83344,2017-02-14 17:00:00,0,0,0,8.7,0,7.8,6.8,9.9,87,1019.9
83345,2017-02-14 18:00:00,0,0,0,8.1,0,7.3,6.5,9.7,90,1020.7
83346,2017-02-14 19:00:00,0,0,0,6.5,0,6.2,5.7,9.2,94,1020.9
83347,2017-02-14 20:00:00,0,0,0,4.4,0,4.2,3.8,8.0,95,1021.0
83348,2017-02-14 21:00:00,0,0,0,3.4,0,3.3,3.2,7.7,98,1021.6
83349,2017-02-14 22:00:00,0,0,0,4.4,0,4.3,4.0,8.2,97,1021.8
83350,2017-02-14 23:00:00,0,0,0,6.3,0,6.0,5.6,9.1,95,1021.9
83351,2017-02-15 00:00:00,0,0,0,7.1,0,6.8,6.4,9.6,95,1022.0
83352,2017-02-15 01:00:00,0,0,0,7.6,0,7.2,6.7,9.8,93,1022.0
83353,2017-02-15 02:00:00,0,0,0,7.8,0,7.3,6.8,9.9,93,1021.6
83354,2017-02-15 03:00:00,0,0,0,7.6,0,7.3,6.9,9.9,95,1021.2
83355,2017-02-15 04:00:00,0,0.1,0,8.1,0,7.5,6.8,9.9,92,1021.0
83356,2017-02-15 05:00:00,0,0,0,8.3,0,7.8,7.1,10.1,92,1020.8
83357,2017-02-15 06:00:00,0,0,0,8.6,0,7.8,6.9,10.0,89,1020.7
83358,2017-02-15 07:00:00,0,0,0,9.1,0,8.0,6.7,9.8,85,1020.4
83359,2017-02-15 08:00:00,0,0,0,9.3,0,8.2,6.9,10.0,85,1020.4
83360,2017-02-15 09:00:00,0,0,0,9.4,0,8.6,7.6,10.4,88,1020.7
83361,2017-02-15 10:00:00,0,0,0,10.1,0,8.9,7.5,10.3,83,1020.4
83362,2017-02-15 11:00:00,0,0,0,11.9,0,9.6,7.1,10.1,72,1020.6
83363,2017-02-15 12:00:00,0,0,0,12.7,0,9.4,5.7,9.2,62,1020.5
83364,2017-02-15 13:00:00,0,0,0,13.5,0,10.5,7.5,10.3,66,1020.6
83365,2017-02-15 14:00:00,0,0,0,12.3,0,10.1,7.9,10.7,74,1020.6
83366,2017-02-15 15:00:00,0,0,0,12.2,0,10.0,7.7,10.5,73,1020.8
83367,2017-02-15 16:00:00,0,0,0,11.8,0,9.7,7.4,10.3,74,1021.0
83368,2017-02-15 17:00:00,0,0,0,10.4,0,8.9,7.3,10.2,81,1021.7
83369,2017-02-15 18:00:00,0,0,0,8.6,0,7.5,6.2,9.5,84,1022.5
83370,2017-02-15 19:00:00,0,0,0,9.0,0,7.0,4.6,8.5,74,1023.0
83371,2017-02-15 20:00:00,0,0,0,8.2,0,6.5,4.2,8.3,75,1023.6
83372,2017-02-15 21:00:00,0,0,0,7.4,0,5.9,3.8,8.0,77,1024.0
83373,2017-02-15 22:00:00,0,0,0,7.4,0,5.8,3.5,7.9,76,1024.4
83374,2017-02-15 23:00:00,0,0,0,7.3,0,5.5,3.2,7.7,75,1024.7
83375,2017-02-16 00:00:00,0,0,0,7.2,0,5.5,3.0,7.6,74,1025.0
83376,2017-02-16 01:00:00,0,0,0,7.0,0,5.3,3.0,7.6,75,1025.3
83377,2017-02-16 02:00:00,0,0,0,6.2,0,4.7,2.6,7.4,77,1025.4
83378,2017-02-16 03:00:00,0,0,0,5.9,0,4.5,2.5,7.3,78,1025.6
83379,2017-02-16 04:00:00,0,0,0,5.7,0,4.5,2.6,7.4,80,1025.5
83380,2017-02-16 05:00:00,0,0,0,6.4,0,5.0,3.1,7.7,79,1025.3
83381,2017-02-16 06:00:00,0,0,0,6.7,0,5.3,3.4,7.8,79,1025.3
83382,2017-02-16 07:00:00,0,0,0,6.7,0,5.5,3.8,8.0,81,1025.2
83383,2017-02-16 08:00:00,0,0,0,7.6,0,6.1,4.1,8.2,78,1025.6
83384,2017-02-16 09:00:00,0,0,0,7.9,0,6.3,4.4,8.3,78,1025.6
83385,2017-02-16 10:00:00,0,0,0,7.9,0,6.8,5.4,9.0,84,1025.8
83386,2017-02-16 11:00:00,0,0,0,8.7,0,7.4,5.7,9.2,81,1026.2
83387,2017-02-16 12:00:00,0,0,0,9.1,0,7.5,5.5,9.0,77,1026.1
83388,2017-02-16 13:00:00,0,0,0,9.4,0,7.7,5.5,9.1,76,1025.5
83389,2017-02-16 14:00:00,0,0.1,0,9.8,0,8.5,7.0,10.0,83,1025.1
83390,2017-02-16 15:00:00,0,0,0,9.8,0,8.6,7.4,10.3,85,1024.9
